"t_s","disp_lp1_units","disp_lp2_units","disp_lp3_units","disp_lp4_units","disp_lp5_units","disp_lp6_units"
2.74247491638796,0.00600899541679852,0.003213009719690225,0.0089590524272359,0.06231724898148341,0.13422202175157183,0.07133471903410532
2.7558528428093645,0.005038204616653908,0.00403001845074175,0.005740026817095321,0.05498304104810156,0.1280400456119033,0.08878464692826377
2.769230769230769,0.004197913698507609,0.0043114236986561616,0.0036217128605812005,0.04825788443621667,0.12108078548884979,0.10418661610528401
2.782608695652174,0.0036414848265659766,0.0040979526707723484,0.0025567991843934955,0.041789207948825215,0.11370950816971676,0.11684609340387929
2.7959866220735785,0.0033146483960010873,0.0035348494380969386,0.0022616530119377106,0.0354334190646223,0.10597898874512238,0.12627783997738337
2.809364548494983,0.003133490135457283,0.0027737011099242892,0.0024373725648365713,0.029379997568729475,0.09796942370528831,0.13241401580784007
2.822742474916388,0.003135052694496323,0.0019372972708901755,0.0029253422121148513,0.023994594255540267,0.0900132074258638,0.13563112836655922
2.8361204013377925,0.003419668103284667,0.0011418274702498445,0.0036667800083431488,0.019520232326188585,0.08251212785149772,0.13656610053917556
2.849498327759197,0.003971501590044636,0.0005339680650794124,0.0045542350267758595,0.015928862271854465,0.07554673603257403,0.13587130876880063
2.862876254180602,0.004604253753737649,0.00030068344791319633,0.005364813656614612,0.013051087855231172,0.06879800807393686,0.1340924967738348
2.8762541806020065,0.005100163639142218,0.0006298727833156151,0.005847529941548363,0.01081987765806291,0.061927768978246533,0.13169591041864293
2.8896321070234112,0.005356994493337271,0.001626209050844958,0.005870499845978664,0.009365063100836483,0.0549682749772357,0.12911911335483672
2.903010033444816,0.005353787606515663,0.003224126118875007,0.005482423481004553,0.00887554329153131,0.04822822328006661,0.12673183797187698
2.9163879598662206,0.00500774040114303,0.00516347002551705,0.004852703903928002,0.009381808791660735,0.04187169779212018,0.12474062254438564
2.9297658862876252,0.004155176353115475,0.007072891283044397,0.004171085460989414,0.010656316145763416,0.035774126202561166,0.12314525159356832
2.94314381270903,0.0027385653875268115,0.008625252660767635,0.0036021070528701165,0.012285043091760523,0.02989934308304148,0.1217790588931659
2.9565217391304346,0.001000647269453731,0.00965758273327368,0.0033017098795744553,0.013814939492407535,0.02471372991605901,0.12035796923342998
2.9698996655518393,-0.0005537326355588891,0.010164693870742826,0.003437628686892159,0.014870255823740621,0.02106342030559447,0.11848161617334585
2.983277591973244,-0.0014148342311735519,0.010192499717462486,0.004166742298083492,0.015208355484062656,0.01961207354983336,0.11563703851740471
2.9966555183946486,-0.0013006753526421748,0.009754713116536242,0.005583568272112855,0.014745630069752819,0.020478093383047697,0.11128309160505045
3.0100334448160537,-0.00018893200590906168,0.008859624839020348,0.007682433126923812,0.013573788887322682,0.023414876600566514,0.1049887663797567
3.0234113712374584,0.0017857730809468324,0.00759438144130562,0.010355219316923975,0.011955055769719124,0.0281760616791588,0.09649954843095788
3.036789297658863,0.004404457832468876,0.00614177574786078,0.013409386320084588,0.010279614305232528,0.034557283667321866,0.08567557220785708
3.0501672240802677,0.00736781968064876,0.004695114585988586,0.016583412482909916,0.008993380192950139,0.04213527572483238,0.07240549236531951
3.0635451505016724,0.010316482473662451,0.0033838865319555,0.019556435087948507,0.008528636818564314,0.05016775542707655,0.0566522225842764
3.076923076923077,0.012904190766297449,0.0023291702156106597,0.02197040960611927,0.00926339860051132,0.057852728871296936,0.038626272341649386
3.0903010033444818,0.014859222091132131,0.0017901730946994815,0.023481622178950484,0.011502959110198498,0.06462271159305497,0.018907025759052436
3.1036789297658864,0.01598007310139443,0.002214956218510641,0.02383727104505287,0.015448763082036195,0.07008940182996694,-0.0016516044529842754
3.117056856187291,0.016104924283554374,0.0040673984608677535,0.022949450796666205,0.021136630656724442,0.07375088157532934,-0.02217148159582365
3.130434782608696,0.01511834529494639,0.007517519870092369,0.02093177774575463,0.028380698225014548,0.0748813460876352,-0.041946092732605376
3.1438127090301005,0.013015652182093052,0.012249167807900196,0.018078275230140904,0.03679143943306633,0.07277836358982934,-0.060447431723915396
3.157190635451505,0.010012216084345498,0.01756145526236254,0.01480094435472156,0.04588149565344944,0.06708342548130687,-0.07723087728517727
3.17056856187291,0.006655487098961288,0.022693753259674262,0.011574669751134692,0.05517694525132355,0.05786312783536635,-0.09189812694086127
3.1839464882943145,0.0038146758919613507,0.0271059268690709,0.008934812295705098,0.0642231128639242,0.04546637198117809,-0.10415080377004761
3.197324414715719,0.002417785068071703,0.030501015040842364,0.007508064280233014,0.07248438400912491,0.030391767822350164,-0.11381611502859697
3.210702341137124,0.0030208176099789136,0.03263179431455494,0.007986601516509194,0.07926956703084327,0.013245581063336476,-0.120775161210571
3.2240802675585285,0.005564700594785094,0.03314242250910823,0.01096490803276509,0.08381504178112643,-0.005311329418273216,-0.1248889688447555
3.237458193979933,0.009581327993157657,0.03165085484446398,0.01669181666210706,0.08549101478265608,-0.02466087393049033,-0.1260589391144562
3.250836120401338,0.014633731058122082,0.028024483219453895,0.024921452142464478,0.08395762891991486,-0.04424077820756759,-0.1243885260524194
3.2642140468227425,0.02047261840891614,0.022606880987625654,0.03502471886176659,0.07913994804660061,-0.06341051162812951,-0.12025608701339816
3.277591973244147,0.02672887387194034,0.016204420754928138,0.046301101486297125,0.07108281791990807,-0.08134531405267958,-0.11418960920511728
3.290969899665552,0.03256645708165544,0.009868115264146566,0.05823039427669134,0.05985374225834072,-0.0971606873993537,-0.10666987640387625
3.3043478260869565,0.03681687890356247,0.004655196816931517,0.07043122704244219,0.04558735195750672,-0.11020862340203835,-0.09807292166749686
3.317725752508361,0.038539738563367815,0.0015107748441827071,0.08237117433355813,0.028603546304766327,-0.12025249667433344,-0.08877547787259417
3.331103678929766,0.03745257021243889,0.0012507509709701768,0.09311719961819193,0.009477496024070555,-0.1273609563210311,-0.07923297924462994
3.3444816053511706,0.03385058705429635,0.004540258892848476,0.10139366278621242,-0.01099348068716467,-0.13166460428392732,-0.06988416027980703
3.3578595317725752,0.028241811237804528,0.011794696487566618,0.10593627022734743,-0.031898159201529545,-0.13323723753383324,-0.060989698430578144
3.37123745819398,0.021165504059842587,0.023030233522273787,0.10587807099348327,-0.0523522058558217,-0.13216415502760243,-0.05262502517164901
3.3846153846153846,0.013343194733105213,0.037755837719012725,0.1009020894331143,-0.07163427064805203,-0.12866000833034458,-0.044863275794438114
3.3979933110367893,0.0058807640326651615,0.054992186500966975,0.09112022536085027,-0.08925922644420033,-0.12309704418523786,-0.03792155994608062
3.411371237458194,0.0002052926065229372,0.07342199599989056,0.076862987113015,-0.10493307694284716,-0.1159408863679485,-0.03206655346219041
3.4247491638795986,-0.002299349676346784,0.09159257776001406,0.05858406063962332,-0.11840940700977237,-0.10765077051749551,-0.0273559238513055
3.4381270903010033,-0.0007124922745067343,0.1080693149062773,0.03692170658022559,-0.12937004934454405,-0.09859214359748313,-0.023510832282400005
3.451505016722408,0.005237503332964537,0.12151443718039692,0.012781976515877504,-0.13744574061897769,-0.08901268624763468,-0.02008051198366726
3.4648829431438126,0.015344724760168727,0.13074281709810492,-0.012702377058025823,-0.1423699120770651,-0.07913156352859557,-0.01675563107347407
3.4782608695652173,0.029284385551446572,0.13480677747186623,-0.03834731692842639,-0.1441322666394025,-0.06928608919259588,-0.013532736560033011
3.491638795986622,0.04679974827443041,0.13309198999183935,-0.06309906610103483,-0.1430073903091331,-0.059957344358161815,-0.010606506205299885
3.5050167224080266,0.06749981580966352,0.1253758335280939,-0.08610525166842758,-0.13944414075935152,-0.05156924031408972,-0.008125844941320058
3.5183946488294313,0.09046223503149954,0.11183705025910252,-0.10668439785034955,-0.13390362547277773,-0.04422530097050468,-0.006050499457718497
3.531772575250836,0.11408800554780221,0.09304029591633249,-0.12429993461628,-0.12674605341411177,-0.03768754539578657,-0.004203023095108144
3.5451505016722407,0.13640894787550537,0.06988839212417594,-0.1385997289694028,-0.11821753691719869,-0.031670415446157896,-0.0024287883736995143
3.5585284280936453,0.1555723782244248,0.04350460241649842,-0.14946654046405047,-0.10852887988564297,-0.026148245327514898,-0.0007059806805261613
3.57190635451505,0.17008279877189408,0.015057753179480462,-0.1569804905641519,-0.09796634464159841,-0.021331706429563595,0.0008704351528380155
3.5852842809364547,0.1787295847393709,-0.014376114954609632,-0.1612846890871578,-0.0869511864567857,-0.01734448792139148,0.0021866230576596517
3.5986622073578594,0.18048852922128816,-0.04382839953396677,-0.16246733552048348,-0.07598875331680562,-0.013982340664578213,0.003184421161663822
3.612040133779264,0.17462390452917131,-0.07236392066929506,-0.1605830241686619,-0.06553282394567758,-0.010829085237240297,0.0038519703296173253
3.6254180602006687,0.16088516600835864,-0.09904023261509172,-0.1558052547739423,-0.05586162940450302,-0.007588592628824377,0.004165412656453674
3.6387959866220734,0.13956683876814852,-0.12297956519640482,-0.14855824952739297,-0.04705890696182369,-0.004274887541950242,0.004068880777125176
3.652173913043478,0.11140697403223028,-0.14350457461025412,-0.139472996481722,-0.03910248220747897,-0.0011146111802723393,0.0035299642507393373
3.6655518394648827,0.07749430777288603,-0.1602324111078427,-0.1291743786596849,-0.03197704003316752,0.0016648768321315469,0.002612710645458896
3.678929765886288,0.03927837798532437,-0.17306465507210048,-0.11807843971320843,-0.025714570415829925,0.003939858790158501,0.0014807884044096425
3.6923076923076925,-0.0014343215735592297,-0.18209137718476687,-0.1063863984676486,-0.0203381928639457,0.0056680605025689985,0.0003204096040780311
3.705685618729097,-0.042639543106198746,-0.187466392405157,-0.0942727970517314,-0.01577229284298997,0.0068495768075877055,-0.0007404259469896862
3.719063545150502,-0.08241325069021528,-0.18932105450863942,-0.08207454756517858,-0.011816142034445372,0.007508736233646238,-0.0016442201324180774
3.7324414715719065,-0.11911946711688093,-0.18777294430842265,-0.07028550559209433,-0.008228222393038685,0.007645102609540052,-0.002359644950057421
3.745819397993311,-0.15143508460767777,-0.18303302183042647,-0.05936705008292429,-0.0048705541426425055,0.0071669247964505035,-0.002842156887947523
3.759197324414716,-0.17826294379784494,-0.17552913911401724,-0.0495641195577047,-0.0017990754447394283,0.005921085437577546,-0.003030562801476624
3.7725752508361206,-0.19870338067648133,-0.16591691731544747,-0.0408956620700074,0.0007813411293200161,0.003869815708227593,-0.002861854847270765
3.7859531772575252,-0.21216073033019664,-0.15492637012458219,-0.03329025686932294,0.0026645027645948965,0.0012735336908967475,-0.0022911094627387123
3.79933110367893,-0.21851536986990144,-0.14313373378713015,-0.02670534079727153,0.0037754700172977352,-0.0013266267636596807,-0.0013281456418833483
3.8127090301003346,-0.2182275899734571,-0.1308320455395165,-0.021120343499551546,0.0041894446044480815,-0.003362621337432636,-0.00008279122107313427
3.8260869565217392,-0.21230661588698027,-0.11809272028065454,-0.016461459598769525,0.0040504962671339476,-0.004536495691189246,0.001232929573893504
3.839464882943144,-0.2021621098811739,-0.10495408488448439,-0.01258752988014388,0.0034822375162704925,-0.004930605368566983,0.0023808456619561565
3.8528428093645486,-0.18939324457599616,-0.09156811469509944,-0.009384195425445562,0.0025668464041177902,-0.004865815539375035,0.0032001854955375124
3.8662207357859533,-0.17556686170690508,-0.07819434379071641,-0.006871964749590401,0.001382616810217039,-0.004638357966673656,0.0036442626964163015
3.879598662207358,-0.16204925955988606,-0.06507186012087804,-0.005199171811577716,0.000043370819901413804,-0.0043224248031441094,0.0037255107482601795
3.8929765886287626,-0.14996077237198713,-0.05231034909129326,-0.0044918718296978405,-0.0012966462125195326,-0.0037635460623923287,0.0034518149980702203
3.9063545150501673,-0.1402533308173288,-0.03991040584686111,-0.00467832481720246,-0.002460996885268484,-0.0027534165252893874,0.0028387077266168546
3.919732441471572,-0.13380883841479638,-0.02789867871767229,-0.005443185130909518,-0.0032740714225554675,-0.0012588548713632554,0.0019758897441826497
3.9331103678929766,-0.13142302660094995,-0.01645228294158383,-0.006361776309156569,-0.0035937791224634405,0.0004809339981695486,0.0010469632749557658
3.9464882943143813,-0.13364540668854907,-0.005900587377176567,-0.007095827764483798,-0.0033642886396927987,0.0020794536729487204,0.00025597273767290186
3.959866220735786,-0.14057500632429795,0.003389396010899925,-0.007478732217958695,-0.0026666855163786714,0.0032558769188717387,-0.0002761384421908258
3.9732441471571907,-0.15175763541082946,0.011120247726812593,-0.0074283298036036715,-0.0017169514587366116,0.003994080240573616,-0.0005486174352539888
3.9866220735785953,-0.16626138441422553,0.017044512555704463,-0.006810335087668178,-0.0007881095918343291,0.004477362870039453,-0.0006346498920225672
4,-0.18290712710580098,0.0208285102970927,-0.005420417870628905,-0.00009700734651384136,0.004879940602719621,-0.0006120195805314037
