"l","Cl_uK2","Dl_uK2","is_peak"
1894,0.0000020534480326869364,1.1729865629040268,0
1895,0.000002028338043808998,1.1598665275771611,0
1896,0.0000020038955609942528,1.1470989408412107,0
1897,0.0000019801024172567184,1.1346745775269151,0
1898,0.00000195694089717955,1.1225844288766011,0
1899,0.0000019343937271592717,1.110819698248935,0
1900,0.0000019124440658166263,1.0993717968862127,0
1901,0.0000018910754945725037,1.0882323397439406,0
1902,0.000001870272008387362,1.0773931413824243,0
1903,0.0000018500180066625212,1.0668462119200717,0
1904,0.000001830298284301726,1.0565837530480984,0
1905,0.0000018110980229313088,1.0465981541062994,0
1906,0.0000017924027822772982,1.0368819882195368,0
1907,0.0000017741984916977735,1.0274280084945728,0
1908,0.0000017564714418687738,1.0182291442768663,0
1909,0.0000017392082766220423,1.0092784974669333,0
1910,0.000001722395984932858,1.0005693388958474,0
1911,0.0000017060218930562406,0.9920951047594662,0
1912,0.0000016900736568097426,0.9838493931109217,0
1913,0.0000016745392540010818,0.9758259604109341,0
1914,0.000001659406976998838,0.9680187181354714,0
1915,0.0000016446654254444282,0.960421729440279,0
1916,0.0000016303034991035777,0.9530292058817857,0
1917,0.0000016163103908554896,0.9458355041938842,0
1918,0.0000016026755798179312,0.9388351231200809,0
1919,0.00000158938882460641,0.9320227003004811,0
1920,0.000001576440156725678,0.9253930092130999,0
1921,0.0000015638198740917219,0.9189409561689392,0
1922,0.0000015515185346824714,0.9126615773603064,0
1923,0.0000015395269503154048,0.9065500359618068,0
1924,0.000001527836180550261,0.9006016192834636,0
1925,0.0000015164375267150656,0.8948117359753919,0
1926,0.0000015053225260536695,0.8891759132834625,0
1927,0.0000014944829459930279,0.88368979435538,0
1928,0.0000014839107785284196,0.8783491355965906,0
1929,0.0000014735982347248492,0.8731498040754452,0
1930,0.0000014635377393328497,0.8680877749770222,0
1931,0.0000014537219255169315,0.8631591291050236,0
1932,0.0000014441436296949192,0.8583600504311514,0
1933,0.0000014347958864864393,0.853686823691367,0
1934,0.000001425671923768814,0.8491358320284379,0
1935,0.000001416765157838642,0.8447035546801692,0
1936,0.000001408069188677355,0.8403865647127249,0
1937,0.0000013995777953190357,0.8361815267984318,0
1938,0.0000013912849313188151,0.8320851950374681,0
1939,0.0000013831847203201657,0.8280944108228321,0
1940,0.0000013752714517194226,0.824206100747991,0
1941,0.000001367539576425882,0.8204172745566081,0
1942,0.000001359983702715826,0.8167250231337432,0
1943,0.0000013525985921788632,0.8131265165379339,0
1944,0.0000013453791557549564,0.8096190020735534,0
1945,0.0000013383204498605477,0.8061998024028507,0
1946,0.000001331417672602194,0.8028663136970744,0
1947,0.00000132466616007615,0.7996160038260953,0
1948,0.0000013180613827523315,0.7964464105859251,0
1949,0.0000013115989419411457,0.7933551399635562,0
1950,0.000001305274566341639,0.7903398644385253,0
1951,0.0000012990841086694812,0.7873983213206274,0
1952,0.0000012930235423632865,0.784528311123198,0
1953,0.000001287088958367792,0.7817276959713838,0
1954,0.000001281276561992461,0.7789943980448393,0
1955,0.0000012755826698440468,0.7763263980542696,0
1956,0.0000012700037068317159,0.7737217337512661,0
1957,0.0000012645362032433124,0.7711784984708634,0
1958,0.0000012591767918913916,0.7686948397062747,0
1959,0.000001253922205327638,0.7662689577152401,0
1960,0.0000012487692731243297,0.7638991041574515,0
1961,0.0000012437149192215077,0.7615835807625074,0
1962,0.0000012387561593385375,0.7593207380278583,0
1963,0.0000012338900984487638,0.7571089739462149,0
1964,0.0000012291139283159763,0.7549467327618858,0
1965,0.0000012244249250914283,0.7528325037555281,0
1966,0.0000012198204469701591,0.7507648200567879,0
1967,0.0000012152979319053948,0.7487422574843225,0
1968,0.0000012108548953798207,0.7467634334126975,0
1969,0.0000012064889282325282,0.7448270056656535,0
1970,0.000001202197694540474,0.7429316714352555,0
1971,0.0000011979789295532801,0.7410761662264239,0
1972,0.0000011938304376802552,0.739259262826373,0
1973,0.0000011897500905284986,0.7374797702984702,0
1974,0.0000011857358249910024,0.7357365330000513,0
1975,0.0000011817856413836519,0.7340284296237163,0
1976,0.0000011778976016300638,0.7323543722616502,0
1977,0.0000011740698274932197,0.7307133054925152,0
1978,0.0000011703004988528357,0.7291042054904544,0
1979,0.000001166587852027496,0.7275260791557817,0
1980,0.0000011629301781405006,0.7259779632668985,0
1981,0.0000011593258215284963,0.7244589236530273,0
1982,0.0000011557731781918798,0.7229680543873189,0
1983,0.0000011522706942860665,0.7215044769999267,0
1984,0.000001148816864652662,0.7200673397106264,0
1985,0.000001145410231389639,0.7186558166805771,0
1986,0.000001142049382459617,0.7172691072828238,0
1987,0.0000011387329503353616,0.7159064353911414,0
1988,0.0000011354596106816373,0.7145670486868352,0
1989,0.0000011322280810725613,0.7132502179831103,0
1990,0.000001129037119743636,0.7119552365666374,0
1991,0.0000011258855243776218,0.7106814195559383,0
1992,0.0000011227721309234611,0.7094281032762271,0
1993,0.0000011196958124474647,0.7081946446503501,0
1994,0.000001116655478015979,0.7069804206054655,0
1995,0.000001113650071608784,0.705784827495119,0
1996,0.0000011106785710624768,0.70460728053637,0
1997,0.0000011077399870431088,0.7034472132616344,0
1998,0.0000011048333620473664,0.7023040769849097,0
1999,0.0000011019577694315938,0.7011773402820618,0
2000,0.0000010991123124679696,0.7000664884848496,0
