"hilbert_index","col","row","temperature_uK","frequency_hz"
3093,58,32,-2.1206257713680206,410.26763060901754
3094,57,32,-0.7699950994545068,587.9351026996522
3095,57,31,-0.1780965604461911,688.3502840075114
3096,58,31,-0.6643432136145573,604.7179465175294
3097,58,30,-0.13804689349336768,695.7337468267416
3098,57,30,-0.029387186967827952,716.1673676447745
3099,57,29,-0.35392620266493335,656.8508488527544
3100,58,29,-0.23779308628551354,677.4899631733439
3101,59,29,-0.0035906835618492172,721.1059390694352
3102,59,30,-0.9548148864316521,559.6887006213375
3103,60,30,-1.493898917367184,484.8158886408301
3104,60,29,0.17177083923427505,755.5925087509164
3105,60,28,-0.3721916548284606,653.6624411809406
3106,60,27,-0.49948965360021186,631.8670411507645
3107,59,27,-0.2698579825470603,671.727449339775
3108,59,28,0.30241204765912943,782.3521263393735
3109,58,28,-0.8132139411315223,581.204752903017
3110,57,28,-0.4835528812418428,634.5553622878585
3111,57,27,-0.20974302939532397,682.5714768465599
3112,58,27,-0.551363606178273,623.1952153800215
3113,58,26,-1.1751505296664206,527.7820996845619
3114,57,26,-1.0027526225447037,552.5866010479316
3115,57,25,-0.5828354057035373,617.9921507132743
3116,58,25,-1.8311302660250839,443.1600812270299
3117,59,25,-0.39500112101578255,649.7025551781593
3118,59,26,-1.3052176235490949,509.807775968354
3119,60,26,-1.9146494241073813,433.4089020460288
3120,60,25,-0.690861789137992,600.4609553329709
3121,61,25,-2.072356082983944,415.5773293209293
3122,62,25,-1.6348575016372813,466.9480270045551
3123,62,26,-1.9940458719187617,424.3380742340145
3124,61,26,-2.581298000834593,362.885374720188
3125,61,27,-1.5384045540508215,479.101724754433
3126,61,28,-0.06912123513307167,708.626632596409
3127,62,28,-0.7649172189879057,588.7309660067435
3128,62,27,-1.9385515345719357,430.65793767637626
3129,63,27,-1.288216876891692,512.1219239090766
3130,63,28,-0.27366453901878673,671.0466203637521
3131,64,28,-0.3469255648802012,658.0769950306067
3132,64,27,-0.9262591996115008,563.9626061896674
3133,64,26,-1.922533515988317,432.49956193739257
3134,63,26,-0.869365359186562,572.5753938981641
3135,63,25,-1.1067985403126002,537.4804679536192
3136,64,25,-2.237043705195844,397.7390214822187
3137,64,24,-0.3037500149258586,665.6898478625509
3138,64,23,-0.4712911595919259,636.6315342393264
3139,63,23,-1.544363816989861,478.34173377363635
3140,63,24,-0.11811484712255182,699.4378351618293
3141,62,24,-1.2934054764616536,511.41453825213387
3142,61,24,-1.2484950579738014,517.5698998890123
3143,61,23,-0.15366688603289136,692.8447074388705
3144,62,23,-1.0863886349004008,540.4108059966435
3145,62,22,-1.353204010318807,503.3321106575834
3146,61,22,0.1181165753543334,744.8693030071742
3147,61,21,-0.8909165933351503,569.2975250655395
3148,62,21,-1.6250005416544413,468.1757904745492
3149,63,21,-1.827787905072337,443.5548476312189
3150,63,22,-0.6796353183206711,602.2594553836321
3151,64,22,-0.7872032314259446,585.2460402613821
3152,64,21,-1.7668306697356615,450.8165166274561
3153,64,20,-0.8872796122706402,569.849378290708
3154,63,20,-0.7835165443112153,585.821110497141
3155,63,19,-0.13815011803829474,695.7146151552116
3156,64,19,-0.16248377468846698,691.2192553881439
3157,64,18,0.491927124772432,822.8645322696101
3158,64,17,0.42317603430969924,807.9307524780301
3159,63,17,0.39942638136759223,802.8352020294925
3160,63,18,-0.022772761488938198,717.4304224151206
3161,62,18,-0.43073609461573814,643.5468851729798
3162,62,17,0.7261373199086314,875.8413634180376
3163,61,17,0.6291517363885868,853.5021874772907
3164,61,18,-1.2677218198030151,514.9256880420553
3165,61,19,-2.421340880866646,378.6830038532342
3166,62,19,-0.6982366257762491,599.2824176598672
3167,62,20,-1.5875962210432928,472.8642386522708
3168,61,20,-2.5245097309554696,368.4169670272076
3169,60,20,-2.3786619967850267,383.01305404182744
3170,59,20,-1.70521173439849,458.2778466273137
3171,59,19,-1.7617350896990343,451.42889675498657
3172,60,19,-2.201077899035072,401.56817736388734
3173,60,18,-2.43908523642782,376.89716273909414
3174,60,17,0.08996351484506437,739.3037162696414
3175,59,17,-1.0088957116759674,551.6830250386782
3176,59,18,-2.0804501378003883,414.6822063744644
3177,58,18,-1.653013928756168,464.6949196279443
3178,58,17,-1.1631781881424086,529.4681066037538
3179,57,17,-2.0500926461184843,418.04942585220203
3180,57,18,-2.7981286406089874,342.5177610203833
3181,57,19,-2.666095617415267,354.7796877676077
3182,58,19,-1.7231104032829614,456.09789201995324
3183,58,20,-2.3849422567242664,382.3727875296705
3184,57,20,-1.5978509350182368,471.57420872639227
3185,57,21,-1.435280594647976,492.4461326888688
3186,57,22,-1.4766945684266053,487.0430082513574
3187,58,22,-0.8696862622562314,572.5264474897873
3188,58,21,-1.0094906983879681,551.5955880262021
3189,59,21,-1.3956471363744232,497.673081755413
3190,60,21,-1.1570888964475516,530.3276973352567
3191,60,22,0.5147726788151759,827.8877859989885
3192,59,22,-1.5940303467341517,472.05442199594927
3193,59,23,-1.689664924426841,460.1798122131415
3194,60,23,-0.0793860650778846,706.691510342657
3195,60,24,-0.7204497711798123,595.7465981526865
3196,59,24,-0.8732069922699082,571.9897155177758
3197,58,24,-1.351789677963701,503.52179032247244
3198,58,23,-1.7752279830077533,449.8091505102789
3199,57,23,0.2563246074653127,772.8054024095346
3200,57,24,-0.3939958878584915,649.8765644431793
3201,56,24,-0.2950425638186863,667.2358127424942
3202,56,23,-0.12474351585664872,698.2038075422387
3203,55,23,-0.7175441498398045,596.2079173451563
3204,55,24,-1.0504283382673911,545.6127062108912
3205,54,24,-0.558759150303325,621.9686256115737
3206,53,24,-1.1318508283432132,533.9053159702956
3207,53,23,-0.7787954258135033,586.5583623875509
3208,54,23,0.13763064621393206,748.7516122974124
3209,54,22,-1.1669455414987957,528.9369885221124
3210,53,22,0.673714369150213,863.6948752922286
3211,53,21,0.6219990639478818,851.8774166408396
3212,54,21,-0.3742775677262944,653.2993113881469
3213,55,21,-1.309262581266129,509.258716593481
3214,55,22,0.29628157533788946,781.075468672582
3215,56,22,-0.5819871636484819,618.1318147757064
3216,56,21,-1.4236936075035915,493.9685459269354
3217,56,20,-1.2297662115902774,520.1586894780983
3218,55,20,-1.361279699086221,502.2504277327504
3219,55,19,-0.7384021470647901,592.9042435868612
3220,56,19,-2.5117088819234645,369.67546335123126
3221,56,18,-2.491820082527899,371.6393348444414
3222,56,17,-1.8060942801946693,446.125644905037
3223,55,17,-0.6281603619572143,610.5750550442368
3224,55,18,0.03555242172918338,728.664750324405
3225,54,18,-0.43600297841614627,642.6445619641171
3226,54,17,-0.16839091847732357,690.1323680227532
3227,53,17,-0.8875686242592262,569.8055058233842
3228,53,18,-0.016020863076706755,718.722025787481
3229,53,19,0.8393065907456863,902.6484647188751
3230,54,19,-0.6207767535301314,611.7772302059002
3231,54,20,0.2513323878929822,771.7783138028115
3232,53,20,0.4910736415733514,822.6774611310848
3233,52,20,1.0099645275572915,944.6328282480081
3234,51,20,0.875908307308056,911.4929383796597
3235,51,19,0.3372009735197147,789.6364652957417
3236,52,19,0.4121509405692254,805.5612801079415
3237,52,18,0.12119150965268434,745.4797200474198
3238,52,17,-1.9744245015220367,426.5619459243074
3239,51,17,-1.0482790064764895,545.9252026831025
3240,51,18,-0.23386710593398197,678.1989055836249
3241,50,18,-0.4368414315365883,642.5010348471499
3242,50,17,-0.42348957620329575,644.7904307189399
3243,49,17,-0.4162387158008727,646.0371264787102
3244,49,18,-0.4249796895609469,644.5345223226941
3245,49,19,0.5812322104994214,842.6758664802546
3246,50,19,0.2047686804846477,762.2638977634175
3247,50,20,0.3710903182823817,796.7976538507874
3248,49,20,1.3977661671001935,1047.4420614716166
3249,49,21,1.5679859800273077,1096.0331935381364
3250,49,22,1.9524132929154694,1214.2281226908829
3251,50,22,0.1327182390455785,747.7723910538768
3252,50,21,0.12700603554428966,746.6353515817468
3253,51,21,-0.6965068843788587,599.5586316183824
3254,52,21,-0.718271778865955,596.0923597476736
3255,52,22,-0.2783454473111875,670.2103534501916
3256,51,22,-0.8803032087262851,570.9094326736462
3257,51,23,0.24510878135547903,770.4997936800663
3258,52,23,-0.21048373342165383,682.4368031332673
3259,52,24,0.17952637996373166,757.1552291661393
3260,51,24,-0.10366634822865928,702.1352067181277
3261,50,24,0.053226505244626465,732.1036563894952
3262,50,23,0.8629098735589944,908.3421048395845
3263,49,23,2.296697233959749,1330.8602470774347
3264,49,24,1.3085146956108706,1022.8312768190355
3265,49,25,0.34352301593392875,790.9674810917901
3266,50,25,-0.641062672674009,608.4800106145103
3267,50,26,-0.8488193007689869,575.7179506336134
3268,49,26,-0.32359791538348753,662.1793258917616
3269,49,27,-0.9009132415569489,567.7834465738482
3270,49,28,-1.1655663310829596,529.1313665153415
3271,50,28,-0.5185117992407768,628.6731646387382
3272,50,27,-0.17174970921861224,689.5151282529215
3273,51,27,-0.11966093207870804,699.149813015938
3274,51,28,-0.9371806274834868,562.3241646744497
3275,52,28,-0.08215976302402916,706.1695212391573
3276,52,27,0.06629073443070221,734.6560353964361
3277,52,26,-0.25395955667876285,674.5784681111592
3278,51,26,-0.8919017880694986,569.1481296645181
3279,51,25,-0.7266785692109431,594.7588678260033
3280,52,25,-0.3620247980796767,655.4352477003996
3281,53,25,-1.1177193108110464,535.9190570133429
3282,53,26,-0.08624694165771452,705.4010475261181
3283,54,26,-0.3696625079846525,654.1030028732365
3284,54,25,-0.04218842225507746,713.7292259816353
3285,55,25,-0.24889690289159128,675.4888768986788
3286,56,25,-0.9270452477691158,563.8445233378258
3287,56,26,-0.7566161340827066,590.0343274353696
3288,55,26,-0.8778017959615744,571.2899988006028
3289,55,27,-1.049225407799255,545.7875810911477
3290,56,27,-1.2625147942720256,515.6404613989685
3291,56,28,-2.275794016998955,393.6542614356439
3292,55,28,-1.6151055526670335,469.4115376825312
3293,54,28,-1.1200257860182825,535.5898664218483
3294,54,27,-0.823042923453614,579.6848981339616
3295,53,27,-0.12938955337987335,697.3401749350857
3296,53,28,-0.4223443974281592,644.987169946656
3297,53,29,-1.0095911571222478,551.5808263554237
3298,53,30,-1.4398383214380999,491.8485799626748
3299,54,30,-1.5432077722183477,478.48907105237924
3300,54,29,-1.3114881182621139,508.95687617522805
3301,55,29,-1.695008377537723,459.52521623065604
3302,56,29,-2.309236384299023,390.16276439778983
3303,56,30,-0.49214006039463115,633.1054015993417
3304,55,30,-1.1975013223226958,524.6488996440521
3305,55,31,-0.04455177500057983,713.2800069353013
3306,56,31,0.3386452754858503,789.9403449274959
3307,56,32,-0.25490105656939777,674.4092950815369
3308,55,32,-0.23060163277063195,678.7891405832346
3309,54,32,-1.5399447272466795,478.9051892383927
3310,54,31,-1.68046362973152,461.30919646441305
3311,53,31,-1.7582511066696194,451.84807601217625
3312,53,32,-1.0110734096309222,551.3630661820206
3313,52,32,-2.3127237736723,389.80045685301843
3314,51,32,-2.61415039389749,359.7233135844123
3315,51,31,-2.8305353427461943,339.5734921614327
3316,52,31,-2.9004769294467048,333.3050097072078
3317,52,30,-1.5911305254506343,472.4192296177601
3318,52,29,-0.8843243987399272,570.2981781892524
3319,51,29,-1.9244654433021604,432.2770273389209
3320,51,30,-1.5559508659956944,476.8674745808772
3321,50,30,-1.5210637753493457,481.32008811579124
3322,50,29,-1.6649531585707962,463.2192586211103
3323,49,29,-0.28722909877113545,668.626110855384
3324,49,30,-0.4764314112675166,635.760353927044
3325,49,31,-0.15141329311792773,693.2607852778968
3326,50,31,-1.4065813315543385,496.22553884095765
3327,50,32,-2.058173014180556,417.1504991782167
3328,49,32,0.0441911681200336,730.3435974626235
3329,48,32,-0.3905905996771068,650.46637778367
3330,48,31,0.14160429968749433,749.5446438923234
3331,47,31,0.3925815343222545,801.3725968872656
3332,47,32,-1.3582029557954498,502.6622619369812
3333,46,32,0.008291180046551494,723.3920852549617
3334,45,32,0.3955736097377598,802.011614694606
3335,45,31,-1.160288555356441,529.8758458084639
3336,46,31,-1.2275468734070363,520.4663137325416
3337,46,30,-0.6575247090070557,605.8173809447061
3338,45,30,-0.79740196920573,583.6581228558944
3339,45,29,-0.910403389547521,566.349807980765
3340,46,29,0.15235665215629957,751.6947306636209
3341,47,29,0.36683223133156306,795.894318273171
3342,47,30,1.0232798449608946,947.9895696756209
3343,48,30,0.41244218834658003,805.6237845513276
3344,48,29,0.11902428307782054,745.0494435463864
3345,48,28,-0.7290471434520662,594.3837015787955
3346,47,28,0.7497983460576889,881.3794702136875
3347,47,27,0.5173179703477568,828.4493368592138
3348,48,27,-0.9474918286157097,560.7816386433889
3349,48,26,-0.610829268969024,613.4005907681163
3350,48,25,-0.6167033625780822,612.4414593121032
3351,47,25,0.38448469062461443,799.6459052593135
3352,47,26,0.7409373782723613,879.3013797864681
3353,46,26,0.5004089097978771,824.7259300445794
3354,46,25,0.09346234643424611,739.9931319937707
3355,45,25,-1.226336161029022,520.6342082397553
3356,45,26,-0.6691698179043954,603.9408978605045
3357,45,27,-0.3062385278537754,665.248683189179
3358,46,27,0.6058429249397946,848.2188306706095
3359,46,28,-0.7165481141809409,596.3661379667263
3360,45,28,-0.125806848244572,698.0060547675697
3361,44,28,-0.6856847015492394,601.289665456261
3362,43,28,0.13502467051985312,748.2319870662214
3363,43,27,-0.2407177878544543,676.9623105668287
3364,44,27,-0.6934202495411209,600.0518375845837
3365,44,26,-1.3229020211476175,507.41166479601
3366,44,25,-1.5859005210989081,473.07789530185653
3367,43,25,-1.2040368031250779,523.73625619286
3368,43,26,-0.4170069190846742,645.9049293450662
3369,42,26,-0.36641857900449126,654.6685098783787
3370,42,25,-0.2845267324801555,669.1076335088966
3371,41,25,-1.1385722063388257,532.9501768205919
3372,41,26,-0.15173247497025044,693.2018399751706
3373,41,27,-0.11681225728611783,699.6805883829918
3374,42,27,0.37677214318481367,798.0046265757713
3375,42,28,-0.3478333055206988,657.9178772107272
3376,41,28,0.5749023709383113,841.2560899809124
3377,41,29,0.18798929990717894,758.8641724634931
3378,41,30,1.5578038308010385,1093.064214555614
3379,42,30,-0.10394159965608973,702.0837233148221
3380,42,29,-0.368143958426287,654.367667439607
3381,43,29,0.13120489847509254,747.4709853952511
3382,44,29,-1.0229539400379368,549.6207809313332
3383,44,30,-1.1643970719639456,529.2962111264279
3384,43,30,-1.063260905582686,543.7506673407875
3385,43,31,0.5361734555925295,832.6211775383788
3386,44,31,0.30065067336689916,781.9851104441059
3387,44,32,1.6677261631620455,1125.5459136287045
3388,43,32,0.9953789771532164,940.9695051180826
3389,42,32,2.135426613727985,1274.8941795302737
3390,42,31,1.1126389247357704,970.8273857952138
3391,41,31,1.9728168348251394,1220.846012443788
3392,41,32,2.265391724034311,1319.8073435782974
3393,40,32,1.7182383418297609,1140.7940741134307
3394,39,32,1.9033766210059877,1198.4694172542906
3395,39,31,2.203690716734301,1298.2908620802218
3396,40,31,2.1179512360053647,1268.972798199793
3397,40,30,2.0060494086162786,1231.7023055076193
3398,40,29,1.0340196303300506,950.7057176321363
3399,39,29,1.8319429812977845,1175.8783448710826
3400,39,30,1.5477985461101895,1090.1546411925785
3401,38,30,1.2469767936224365,1006.2000397326818
3402,38,29,1.6554373366731974,1121.8672017007427
3403,37,29,0.9058878678936155,918.8017508568979
3404,37,30,1.5319623871096086,1085.5652504330021
3405,37,31,1.2932833336678236,1018.6894229199352
3406,38,31,0.5093434977804494,826.691253191405
3407,38,32,1.8567324628406556,1183.66942164998
3408,37,32,1.0677418141876749,959.2849188589929
3409,36,32,1.3309143688543652,1028.9530176674027
3410,36,31,0.7806849301378396,888.6615192381493
3411,35,31,1.272240540391039,1012.9948479499374
3412,35,32,0.08549970031586385,738.425091029443
3413,34,32,-0.5225002589742203,628.0055401292781
3414,33,32,0.5532230522404284,836.4115427589682
3415,33,31,1.4868121843891315,1072.5863095465788
3416,34,31,1.4921184809343775,1074.1035820980183
3417,34,30,0.4674233324869146,817.5105396744598
3418,33,30,0.4884028704178054,822.0923415556067
3419,33,29,0.5909379224044193,844.8575028673332
3420,34,29,-0.06019354338448324,710.3139859854955
3421,35,29,-0.6327119058621541,609.8351646925944
3422,35,30,-0.0993916857040752,702.9352301886115
3423,36,30,0.31197120718062543,784.346965619323
3424,36,29,-0.768455075371492,588.1763590945498
3425,36,28,-0.29989567774163334,666.3737240211428
3426,36,27,0.1985761743358041,761.0074441354917
3427,35,27,1.271295734874632,1012.7399139008684
3428,35,28,0.08606469702383052,738.5362431845565
3429,34,28,-0.44291721453425364,641.4619344687103
3430,33,28,-0.12406633925499388,698.3297743637411
3431,33,27,-0.8723269595864234,572.1238284850996
3432,34,27,0.6509401486426272,858.4706736493191
3433,34,26,0.9244208641002644,923.3492521021137
3434,33,26,0.07537360565912188,736.4358123512708
3435,33,25,-0.3592136704519606,655.9262752111475
3436,34,25,-0.2553742392783012,674.3242874566764
3437,35,25,0.12205958683117588,745.6521359144672
3438,35,26,1.1062387046624944,969.1735226069426
3439,36,26,1.6525460355744663,1121.003427221
3440,36,25,1.2806934168640012,1015.2785196613115
3441,37,25,1.7017883904195337,1135.8057637097845
3442,38,25,2.2101983360425956,1300.5435627403037
3443,38,26,0.7715149948089657,886.4932903050322
3444,37,26,1.2767738068409007,1014.2189386250152
3445,37,27,-0.05511343561583648,711.2759305358285
3446,37,28,0.6005185359579631,847.0165591532226
3447,38,28,1.514996338632728,1080.6698480198784
3448,38,27,1.0626836097189956,957.9931516223846
3449,39,27,0.32275352604394447,786.6031631298138
3450,39,28,1.1358233233204804,976.8420661456826
3451,40,28,0.39956898584869205,802.8657020878045
3452,40,27,0.7085476734119185,871.7468879041185
3453,40,26,0.8040778887261201,894.2168292871985
3454,39,26,1.1657956847224593,984.6729925960094
3455,39,25,2.6539515842142105,1463.7443734798228
3456,40,25,1.29159555191955,1018.2314990388622
3457,40,24,0.7282069307721062,876.3243852001729
3458,39,24,0.914513254684584,920.9153970406508
3459,39,23,0.6284685989404266,853.3468751044014
3460,40,23,-0.7900602563098102,584.8007736961315
3461,40,22,-0.5917740296042944,616.5223126603461
3462,40,21,0.003874133729264928,722.5413722826182
3463,39,21,0.6465231532999287,857.461119176466
3464,39,22,-0.08964141456003977,704.7634524727684
3465,38,22,0.21088535957938515,763.5070026483099
3466,38,21,0.4188414630312579,806.9983521720037
3467,37,21,-0.9920647644348733,554.1621876770932
3468,37,22,-1.3281902364067149,506.6973386662002
3469,37,23,-1.2719137676334453,514.3509753406759
3470,38,23,-0.26814411149204787,672.034212517602
3471,38,24,0.83944719178942,902.6822749521115
3472,37,24,0.9199448186622697,922.2488930380066
3473,36,24,0.3560916421907789,793.6202935749054
3474,36,23,-1.1702788007497573,528.4675128800501
3475,35,23,0.9964648333001915,941.241739829928
3476,35,24,0.20771348652121302,762.8621237141235
3477,34,24,-0.35930766116293256,655.9098516486804
3478,33,24,0.22926219011675875,767.2539705225946
3479,33,23,-1.048315132453437,545.9199487626206
3480,34,23,0.44728228902328543,813.1358870497704
3481,34,22,1.1090303209833254,969.8945497422537
3482,33,22,-1.258248606510959,516.2268244658823
3483,33,21,-0.618198702721165,612.1975373434979
3484,34,21,-0.520621121533074,628.3199987970497
3485,35,21,-1.5400646298232017,478.88989231952957
3486,35,22,1.089231178118532,964.7923328675537
3487,36,22,0.07640085649304273,736.6373720351987
3488,36,21,-0.5994120593794735,615.2691102599816
3489,36,20,-0.43584624201397937,642.6713957912733
3490,36,19,0.4836274746783926,821.0471723779588
3491,35,19,1.1720272147980073,986.3089805176164
3492,35,20,-0.08439290932644694,705.7495400778872
3493,34,20,-0.025610630858833416,716.8882456826145
3494,33,20,-0.37586135167760887,653.0237303297015
3495,33,19,0.4903701249286039,822.5232924629184
3496,34,19,0.580381262828437,842.4848604729176
3497,34,18,1.3172739188570999,1025.220788932653
3498,33,18,0.13180812549532928,747.591113012402
3499,33,17,0.06815633676703692,735.0212464336429
3500,34,17,-0.6765022744604632,602.762335188331
3501,35,17,-0.2773052821600544,670.3960938796929
3502,35,18,0.29772178129381477,781.375201117975
3503,36,18,0.6561482726101171,859.6625766994779
3504,36,17,1.872072133729424,1188.5163542453236
3505,37,17,1.7360494525645607,1146.219849895862
3506,38,17,0.1931894253755071,759.9161623467096
3507,38,18,0.3559150467886476,793.582958693015
3508,37,18,0.6978951173238016,869.2765236511084
3509,37,19,-0.004736371362802028,720.8858837211736
3510,37,20,-0.6841519880234666,601.5352303261654
3511,38,20,0.056832867282334165,732.8073496252969
3512,38,19,-0.9641545067149212,558.297888603327
3513,39,19,-0.7100869157046676,597.3935217793568
3514,39,20,-0.5873595159135526,617.2477834033492
3515,40,20,0.21102644781814273,763.5357001994952
3516,40,19,-1.352980273339347,503.36211182757717
3517,40,18,-1.2102964634287674,522.8636180571106
3518,39,18,-1.7201832055560027,456.45369723407396
3519,39,17,-0.49270793984250305,633.0096310097858
3520,40,17,0.1670989791656574,754.6526987080246
3521,41,17,0.5370422146172718,832.81389891073
3522,41,18,-0.023946654539256262,717.2060996985101
3523,42,18,0.8813737076837348,912.8210186698487
3524,42,17,1.084148576795625,963.4868873687954
3525,43,17,1.0015797975876508,942.525170897163
3526,44,17,0.030844880318472434,727.751515512995
3527,44,18,0.6810975549266557,865.3953264070642
3528,43,18,0.7063817472758032,871.2440342617624
3529,43,19,0.7431556946184898,879.821163186916
3530,44,19,-0.2477103527241536,675.702429953809
3531,44,20,-0.8502266359505288,575.5021470027239
3532,43,20,0.3110603030587263,784.1566558705063
3533,42,20,-0.1071645611605413,701.4811769984686
3534,42,19,0.638865605466583,855.7137120672921
3535,41,19,0.4982966362994959,824.2619808174427
3536,41,20,0.1546783585656536,752.1597981299194
3537,41,21,1.9202042076381136,1203.8540419064864
3538,42,21,1.4924100000429128,1074.1870006980046
3539,42,22,1.8337448335080324,1176.442915963685
3540,41,22,0.4927194342212188,823.0382330835939
3541,41,23,-0.47452229662165735,636.0837753136738
3542,41,24,-0.3490457637451656,657.7054054700973
3543,42,24,0.5477451390159402,835.1918479940271
3544,42,23,1.3095049588518601,1023.1011407141306
3545,43,23,0.25004724676589263,771.5141326119508
3546,43,24,0.27466086653450117,776.5896092930825
3547,44,24,-0.6339321930697349,609.63694957541
3548,44,23,-0.2387916069902083,677.3097713748507
3549,44,22,0.118869388371284,745.0187005954936
3550,43,22,0.46080551483648136,816.070553815196
3551,43,21,1.1739362304371808,986.8107055291694
3552,44,21,0.580184254681158,842.4406456656325
3553,45,21,-0.1152778699980932,699.9666479137102
3554,46,21,1.4808202942561748,1070.875576046741
3555,46,22,1.024593723222357,948.3214393232282
3556,45,22,0.586272284891998,843.8080633084088
3557,45,23,1.2313104867580287,1002.0094238647561
3558,45,24,-0.566189956675093,620.7386189083475
3559,46,24,0.21881822427804343,765.1222345829664
3560,46,23,0.9982104295406824,941.6795428967689
3561,47,23,1.623838560353565,1112.4630869871003
3562,47,24,0.839754929144604,902.7562807549858
3563,48,24,1.544782785847557,1089.2791670577653
3564,48,23,1.2523872570664374,1007.6513646754585
3565,48,22,3.254779172099778,1717.8229337795224
3566,47,22,2.28002587387382,1324.9626882675375
3567,47,21,2.0146780821036754,1234.5368408495403
3568,48,21,3.195249919742543,1690.7956390483666
3569,48,20,1.8228663919116916,1173.0385107903612
3570,48,19,0.9634175729813197,932.9916406401743
3571,47,19,-0.12804435433877154,697.5901184629196
3572,47,20,0.7163983835814828,873.5719868602205
3573,46,20,-1.1410513668574986,532.5983080754062
3574,45,20,-1.9628806189421053,427.8757627219017
3575,45,19,-1.1892448677322283,525.8041414836231
3576,46,19,-1.517156039667967,481.8214116381736
3577,46,18,-1.9768564109446127,426.2856835932247
3578,45,18,-0.6800157205402512,602.1984262078228
3579,45,17,-1.5309251434151725,480.05729076224367
3580,46,17,0.14422634224603365,750.0683911604664
3581,47,17,-0.15316063154125412,692.9381547738053
3582,47,18,-0.5741213029575437,619.4284424624411
3583,48,18,-0.04586073686539349,713.031325040694
3584,48,17,-0.40441798568730747,648.0747249330029
3585,48,16,-1.0239847913946187,549.469865933679
3586,48,15,-0.7745526686380516,587.2217047079848
3587,47,15,-0.47553178788151995,635.9127378189803
3588,47,16,-0.3324305170272148,660.6230511987892
3589,46,16,0.03182854881554181,727.9422466626515
3590,45,16,-0.5671289487990605,620.5833626060752
3591,45,15,-0.26248162449390455,673.048728855826
3592,46,15,0.6264195000001621,852.8811787465246
3593,46,14,-0.3550306417990619,656.6576175396094
3594,45,14,-0.276753983866754,670.494559099735
3595,45,13,1.2301171557426123,1001.6909333187168
3596,46,13,0.9117540327986796,920.2387228754887
3597,47,13,-0.09329211132679902,704.0783732307166
3598,47,14,-0.9355501664150694,562.5684651672154
3599,48,14,-1.4221368368411111,494.1734482272273
3600,48,13,-0.7132290581258236,596.8936743509777
3601,48,12,-0.6285884880341739,610.5054214498443
3602,47,12,1.971211819762298,1220.3241212136584
3603,47,11,1.3534337767696076,1035.1444154048725
3604,48,11,-0.04971307191221502,712.2999457278692
3605,48,10,0.8239362160643541,898.959987517954
3606,48,9,0.4773973008939616,819.685599915464
3607,47,9,0.9691159972243666,934.4090492144754
3608,47,10,1.4704681006823221,1067.9263672265113
3609,46,10,2.6290667037848805,1454.0728498676997
3610,46,9,1.3734376047303907,1040.6754272329015
3611,45,9,-0.3091270687032277,664.7369680181307
3612,45,10,1.291859237359293,1018.3030278112932
3613,45,11,1.6790319130219808,1128.9409904543784
3614,46,11,1.0830825435021356,963.2133052230721
3615,46,12,1.5659789585066435,1095.4473353819722
3616,45,12,1.220098332111548,999.0209787187858
3617,44,12,1.1227856392661801,973.4551560922009
3618,43,12,0.6948985817371442,868.5828792265564
3619,43,11,-1.0314687826624738,548.375463294018
3620,44,11,0.2624054241259657,774.0583032750137
3621,44,10,1.2330316187996972,1002.468958663339
3622,44,9,-0.339685866409161,659.347419636114
3623,43,9,0.6750222356234323,863.9958515582022
3624,43,10,0.38729911516027304,800.245672837496
3625,42,10,-0.5730744360907085,619.6012155120175
3626,42,9,0.2484202823907859,771.179813921339
3627,41,9,-0.43280639687302724,643.192049698206
3628,41,10,-0.6321134190281515,609.9324023587517
3629,41,11,0.2655344688993292,774.7038078326493
3630,42,11,-0.353737348869829,656.883896172901
3631,42,12,0.10048164305899529,741.3781653717916
3632,41,12,-1.1759789807238337,527.6656317347305
3633,41,13,-0.18081685123970626,687.8516288502975
3634,41,14,0.9722459743508196,935.1885061312212
3635,42,14,1.3792333507618713,1042.2834522527412
3636,42,13,1.0288592069317488,949.3996496073474
3637,43,13,0.7990297282122854,893.0150717823986
3638,44,13,0.07753360891372123,736.8596964290447
3639,44,14,0.02905788567748968,727.405149046021
3640,43,14,1.247543826700599,1006.3520449054733
3641,43,15,0.22646106910226804,766.6816466936485
3642,44,15,-0.6002735156852158,615.1279275953216
3643,44,16,-1.1398749786807367,532.7652445845251
3644,43,16,-0.0015524970478590916,721.4975851159836
3645,42,16,0.7391161030863804,878.8748583988669
3646,42,15,0.6966494589127168,868.9881087465485
3647,41,15,1.6190260244136063,1111.0377614347628
3648,41,16,0.9225750678532143,922.895335747973
3649,40,16,0.5193908952973334,828.9069540111698
3650,39,16,1.5848381416957922,1100.9647883894813
3651,39,15,1.2477962218965342,1006.4197121448844
3652,40,15,0.6766320982545458,864.3664695068051
3653,40,14,-0.9135045930684931,565.8821067840115
3654,40,13,-0.683600032672548,601.6236868332978
3655,39,13,-0.02661026718956233,716.6973621311603
3656,39,14,-0.39836149184158587,649.121201739742
3657,38,14,1.9300741514680522,1207.0235541748777
3658,38,13,0.8839536377467373,913.448608153408
3659,37,13,1.4140919989741034,1052.007504488582
3660,37,14,1.5285874223757572,1084.5896706474812
3661,37,15,1.335865555733509,1030.311093909146
3662,38,15,1.1225195134505555,973.3861447615595
3663,38,16,1.5913031561646944,1102.862585635784
3664,37,16,1.8583336706432476,1184.1744358579217
